index,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,danceability_s,energy_s,valence_s,tempo_s,quality_index,hidden_gem
59678,5vsqY1n8gOnkKvaGQjShpm,XERXES THE DARK,The Rise Of A.I.,The Rise of A.I.,0,206614,True,0.456,0.405,2,-11.919,1,0.0453,0.0394,0.269,0.112,0.06,80.052,4,iranian,0.46294416243654823,0.405,0.06030150753768843,0.3289285538188452,0.3094152233247456,False
69521,2ShHalvH8qi6kQAtOcKPxp,Dopeboyghost,Not No Malayalam Rapper,Not No Malayalam Rapper,26,236000,False,0.561,0.351,6,-13.609,0,0.335,0.713,0.000714,0.11,0.629,176.137,4,malay,0.5695431472081218,0.351,0.6321608040201004,0.7237356803576418,0.5175679837427407,False
35740,321DjnyGYXuthUVFzixLdw,Kiko Chicabana,Do Sunrise Ao Sunset,Cê Volta ou Não,39,148689,False,0.669,0.894,7,-3.775,1,0.0304,0.013,0.0,0.0998,0.602,139.991,4,forro,0.6791878172588832,0.894,0.6050251256281406,0.575214075571553,0.7260709809623412,False
97136,5MelKhNFnoYM6W43IhPAs0,Henrique & Juliano,Manifesto Musical (Ao Vivo),Culpados - Ao Vivo,53,160407,False,0.495,0.515,3,-5.5,0,0.0341,0.662,0.0,0.302,0.451,104.009,4,sertanejo,0.5025380710659898,0.515,0.45326633165829144,0.4273663363082031,0.49026813424142707,False
94660,29c5U8gKc38Ck9j10g4A8K,Josh Golden,used to,used to,49,181090,True,0.622,0.723,7,-5.221,0,0.0514,0.394,0.0,0.61,0.446,139.95,4,sad,0.631472081218274,0.723,0.4482412060301507,0.5750456091908682,0.6009044290828083,False
94740,0I1EHCAxMY9n2KTjiZik54,PmBata,circus,circus,53,138707,True,0.719,0.621,0,-4.259,0,0.194,0.358,0.0,0.144,0.834,151.929,4,sad,0.7299492385786801,0.621,0.8381909547738693,0.6242665549036044,0.7297133977841831,False
30136,6j1yDGV547WxP9NZQ44pUd,Avicii,Autopilot,Wake Me Up - Radio Edit,1,246813,False,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127,4,edm,0.531979695431472,0.807,0.6231155778894472,0.5100299130549117,0.6540317577736398,False
25626,7bYHsaXYjBjjMzFLnn6pEI,Con Funk Shun,The Best Of Con Funk Shun,Chase Me,31,338200,False,0.937,0.652,9,-11.545,0,0.0748,0.0111,0.000713,0.0606,0.9,123.56,4,disco,0.9512690355329949,0.652,0.9045226130653266,0.5077001462781257,0.8359305495327738,False
2678,44agmNQypTCFKc2dpVonDy,Los Estramboticos,!!Puro Macanazo!!,El Recuento de los Daños,47,271733,False,0.824,0.696,7,-6.716,1,0.0774,0.188,0.0,0.112,0.818,135.044,4,alt-rock,0.8365482233502537,0.696,0.822110552763819,0.5548871686143024,0.7848862587046909,False
62740,35RtQbgQUW1GsE4ro9dSqo,go!go!vanillas,Kameleon Lights,カウンターアクション,37,272866,False,0.402,0.888,4,-3.47,1,0.0437,0.000131,1.22e-06,0.0653,0.735,147.868,4,j-pop,0.40812182741116754,0.888,0.7386934673366833,0.6075801653435892,0.6782717649159502,False
4513,4rYMgi9PpmYY7pfgx4EahN,Aukai,Aukai,Alto Paraíso,55,146322,False,0.565,0.251,5,-16.988,0,0.0882,0.957,0.754,0.101,0.31,134.852,1,ambient,0.5736040609137055,0.251,0.3115577889447236,0.5540982528803642,0.37872061661947637,False
10626,2lsnaNYNdxcFttAfS8eIzY,The Chemical Brothers,Surrender (20th Anniversary Edition),The Diamond Sky,12,218640,False,0.193,0.974,4,-4.237,1,0.0501,0.0242,0.757,0.0586,0.534,190.342,3,breakbeat,0.19593908629441623,0.974,0.5366834170854271,0.7821031178607235,0.568874167793281,False
5678,72AlDuv7nkBb9DvWPNgIw1,Rustage;HalaCG,Goodbye (Yuta Rap),Goodbye (Yuta Rap),43,207031,False,0.735,0.651,4,-5.897,0,0.315,0.262,0.0,0.133,0.163,80.08,4,anime,0.7461928934010151,0.651,0.16381909547738693,0.3290436040300445,0.520337329626134,False
44740,3CtphwpjC0XjIVpLFvGiQR,Temple Of The Dog,Temple Of The Dog (Deluxe Edition),Hunger Strike - 25th Anniversary Mix,62,246266,False,0.384,0.735,7,-6.522,1,0.0317,0.0252,2.76e-05,0.114,0.312,137.834,4,grunge,0.3898477157360406,0.735,0.31356783919597986,0.5663511003730914,0.4794718516440068,False
21660,3N3PWNgtiqsdLY5PQTKw6w,Olamide,UY Scuti,Rock,52,185769,True,0.917,0.628,1,-7.542,1,0.188,0.362,0.273,0.102,0.828,103.993,4,dancehall,0.9309644670050761,0.628,0.8321608040201004,0.42730059333037484,0.7970417570083921,False
12521,1TAz93GRvOHAuKfmoXjWsp,Stephy Tang,Dating Stephy,電燈膽,46,214041,False,0.6,0.569,5,-6.257,0,0.0309,0.846,0.0,0.163,0.537,112.996,4,cantopop,0.6091370558375634,0.569,0.5396984924623115,0.4642933451670693,0.5726118494332916,False
48740,6emdbcRTZnIRizDP5gOnNy,Good Riddance,For God and Country,Mother Superior,31,186000,False,0.474,0.829,9,-11.658,1,0.0387,0.00136,1.16e-05,0.345,0.687,100.786,4,hardcore,0.48121827411167506,0.829,0.6904522613065327,0.41412323521193894,0.666890178472736,False
72740,2b0X8G7Sx9ej3MOeKsYuhC,A Day To Remember,Homesick (Special Edition),Another Song About The Weekend,26,225653,False,0.443,0.941,0,-4.824,1,0.0648,2.39e-05,0.0,0.0965,0.644,163.007,4,metalcore,0.449746192893401,0.941,0.6472361809045226,0.669785349177391,0.6793274579326413,False
108513,3HLe2VqwHOLtyR4limNaYK,Astor Piazzolla,Piazzolla 4 Seasons of Buenos Aires,Libertango,19,249466,False,0.415,0.527,9,-12.271,0,0.0651,0.872,0.291,0.714,0.509,157.862,4,tango,0.42131979695431465,0.527,0.5115577889447236,0.6486448728695166,0.4866258619663461,False
7740,7lwsIGpnNu6Qp4lv76FDAz,Yonder Mountain String Band,"Mountain Tracks, Vol. 6",No Rain,22,251693,False,0.433,0.47,9,-11.916,1,0.0289,0.0909,0.0106,0.675,0.65,78.639,4,bluegrass,0.4395939086294416,0.47,0.6532663316582914,0.323122627089394,0.5209534134292443,False
66521,5sXJukxMUBd2CX8nmwYHbD,Babyboomboom,English and Mandarin Chinese,This Little Piggy (Zhè Zhī Xiǎo Xhū),12,53186,False,0.717,0.173,6,-15.703,1,0.946,0.735,0.0,0.161,0.518,94.301,5,kids,0.7279187817258882,0.173,0.5206030150753769,0.3874767845109544,0.473840598933755,False
38737,4gtcLQl5FiAhMl2ccal0XA,Dune Rats,Bullshit,Bullshit,26,180581,True,0.499,0.967,11,-6.476,1,0.105,9.19e-05,0.0,0.352,0.419,139.002,4,garage,0.5065989847715736,0.967,0.4211055276381909,0.5711503377545486,0.6315681708032549,False
76737,3b9Dae2aPvOGKNOcdhj9CP,Giacomo Puccini;Luciano Pavarotti;Tom Krause;Pier Francesco Poli;Piero de Palma;John Alldis Choir;London Philharmonic Orchestra;Zubin Mehta,Puccini: Turandot,Turandot / Act 3: Nessun dorma!,42,402040,False,0.242,0.356,2,-13.189,1,0.046,0.971,0.0306,0.161,0.152,89.202,4,opera,0.24568527918781724,0.356,0.15276381909547737,0.36652531926433607,0.2514830327610982,False
43660,76AMW7PQUbQZucnM2NHZO5,Sonny Fodera;Dom Dolla,Moving Blind,Moving Blind,40,192983,False,0.909,0.877,2,-6.683,1,0.117,0.0174,0.000466,0.0761,0.363,121.998,4,groove,0.9228426395939086,0.877,0.36482412060301506,0.5012819880676496,0.7215555867323079,False
46513,5ENZmalv3TTuZyZpihKyg1,Gammer;Linney,Better Together,Underneath (feat. Linney),35,161333,False,0.546,0.949,4,-4.353,0,0.0534,0.00652,0.00256,0.192,0.246,134.956,4,happy,0.5543147208121827,0.949,0.2472361809045226,0.5545255822362474,0.5835169672389018,False
48737,0xdfqjP4mkQdHvZtRXG5KG,Los Prisioneros,"Estadio Nacional (En Vivo, Remasterizado 2019)",La Voz de los '80 (En Vivo),32,286017,False,0.426,0.959,1,-5.674,0,0.0745,0.00784,0.0,0.929,0.465,158.298,4,hardcore,0.43248730964467,0.959,0.4673366834170854,0.6504363690153345,0.6196079976872518,False
32859,4kJWtxDDNb9oAk3h7sX3N4,deadmau5,Strobe,Strobe,45,634151,False,0.436,0.524,8,-7.754,0,0.038,0.00947,0.901,0.114,0.0365,128.02,4,electronic,0.4426395939086294,0.524,0.036683417085427134,0.526026001347731,0.3344410036646855,False
63626,1OAp6qN5KmoGUQ2edICKsC,DECO*27,GHOST,Ghost Rule,61,210000,False,0.564,0.894,2,-4.596,1,0.0601,0.0279,0.0,0.281,0.472,104.955,4,j-rock,0.5725888324873095,0.894,0.47437185929648235,0.4312533898722943,0.6469868972612639,False
82513,2bmpohm2ZVk5fDCfX5gAwU,Dan Vapid & the Cheats,Three,Silver Lining,22,162214,False,0.487,0.93,4,-5.927,1,0.0603,0.00156,3.63e-06,0.369,0.743,139.923,4,power-pop,0.4944162436548223,0.93,0.7467336683417085,0.5749346679157833,0.723716637332177,False
54136,7KDZ0tye2U1ImgVbr36eKp,Dither,Defqon.1 2022,Rave Machine,16,228631,False,0.641,0.968,8,-0.539,1,0.116,0.062,0.134,0.312,0.193,95.003,4,idm,0.650761421319797,0.968,0.19396984924623115,0.3903612576631659,0.6042437568553427,False
73740,6DtlUctTWpkUDd7nrMWjPw,Dominik Eulberg,Mannigfaltig,Fünffleck-Widderchen,19,548000,False,0.567,0.643,8,-10.134,0,0.129,0.487,0.898,0.106,0.251,120.008,4,minimal-techno,0.5756345177664973,0.643,0.2522613065326633,0.4931052052002695,0.49029860809972026,False
61678,1whNGQGAy6lvLTo7IHkqAz,Wasuta,我々はネコである。,オーダーメイドとレディーメイド,19,207100,False,0.68,0.907,1,-3.031,0,0.0498,0.0917,2.33e-06,0.216,0.689,130.035,4,j-idol,0.6903553299492385,0.907,0.6924623115577888,0.5343055076179676,0.763272547169009,False
87740,0AzUzlm33acEPEebIv4QHR,Vera Loca,Vera Loca (Ao Vivo),Graffiti - Ao Vivo,42,227480,False,0.415,0.877,1,-5.395,0,0.0305,0.221,0.0,0.97,0.571,96.804,4,r-n-b,0.42131979695431465,0.877,0.5738693467336683,0.39776145160495047,0.6240630478959943,False
99660,2QFyOnJfJ49OnNgMvKXvTM,Sydney Rose,Turning Page,Turning Page,67,218451,False,0.404,0.0182,2,-20.969,1,0.0414,0.964,0.00037,0.108,0.114,109.107,4,singer-songwriter,0.4101522842639594,0.0182,0.11457286432160803,0.4483136926187071,0.18097504952852247,False
